order_id,order_date,order_status,customer_id,customer_segment,product_id,product_name,category,brand,unit_price,quantity_sold,discount,revenue,cost_of_goods_sold,profit,sales_channel,region,city,store_id,salesperson_id
ORD-10548,2024-10-22,Completed,CUST-1050,Retail,PROD-136,Headphones,Electronics,Samsung,582.87,9,0.0,5245.83,3391.26,1854.57,In-Store,North,Hyderabad,STORE-11,SP-112
ORD-10549,2024-11-22,Completed,CUST-1278,Wholesale,PROD-104,Air Fryer,Home & Kitchen,Instant Pot,305.73,5,0.05,1452.22,909.69,542.53,In-Store,East,Pune,STORE-13,SP-125
ORD-10550,2024-08-16,Completed,CUST-1242,Retail,PROD-364,Tablet,Electronics,LG,1486.06,3,0.2,3566.54,1807.86,1758.68,Mobile App,Central,Ahmedabad,STORE-15,SP-121
ORD-10551,2023-03-29,Cancelled,CUST-1015,Wholesale,PROD-171,Coffee Maker,Home & Kitchen,Dyson,314.95,7,0.05,2094.42,1172.18,922.24,Mobile App,South,Chennai,STORE-1,SP-131
ORD-10552,2024-11-05,Completed,CUST-1290,Retail,PROD-171,Air Fryer,Home & Kitchen,Bosch,185.08,7,0.1,1166.0,619.75,546.25,Online,East,Kolkata,STORE-13,SP-113
ORD-10553,2024-02-05,Returned,CUST-1155,Retail,PROD-187,Smartwatch,Electronics,Dell,444.84,2,0.15,756.23,447.97,308.26,Online,Central,Bangalore,STORE-2,SP-144
ORD-10554,2024-09-09,Completed,CUST-1268,Retail,PROD-332,Yoga Mat,Sports,Puma,71.71,7,0.1,451.77,226.55,225.22,Online,East,Mumbai,STORE-6,SP-120
ORD-10555,2024-02-25,Returned,CUST-1105,Retail,PROD-205,Dumbbells,Sports,Nike,51.8,7,0.25,271.95,172.9,99.05,In-Store,West,Ahmedabad,STORE-6,SP-138
ORD-10556,2024-08-11,Completed,CUST-1228,Retail,PROD-304,Toaster,Home & Kitchen,Bosch,215.92,8,0.1,1554.62,777.97,776.65,Mobile App,South,Pune,STORE-19,SP-131
ORD-10557,2024-04-16,Completed,CUST-1200,Loyalty Member,PROD-189,Fitness Band,Sports,Nike,225.13,5,0.25,844.24,453.1,391.14,In-Store,South,Bangalore,STORE-20,SP-146
ORD-10558,2024-03-18,Completed,CUST-1122,Retail,PROD-240,Cycling Helmet,Sports,Puma,214.08,2,0.2,342.53,213.97,128.56,Mobile App,Central,Chennai,STORE-3,SP-144
ORD-10559,2023-08-11,Cancelled,CUST-1166,Wholesale,PROD-330,Cycling Helmet,Sports,Decathlon,49.55,6,0.0,297.3,189.93,107.37,Online,East,Hyderabad,STORE-17,SP-102
ORD-10560,2024-04-18,Completed,CUST-1128,Retail,PROD-463,Laptop,Electronics,Dell,695.5,7,0.05,4625.07,2539.94,2085.13,Online,East,Ahmedabad,STORE-16,SP-129
ORD-10561,2023-03-11,Completed,CUST-1082,Retail,PROD-109,Smartwatch,Electronics,Apple,1127.66,8,0.0,9021.28,5121.35,3899.93,Mobile App,North,Bangalore,STORE-10,SP-107
ORD-10562,2024-07-01,Completed,CUST-1091,Retail,PROD-465,Dumbbells,Sports,Nike,206.35,1,0.1,185.72,90.7,95.02,Online,Central,Hyderabad,STORE-15,SP-144
ORD-10563,2023-02-18,Completed,CUST-1193,Retail,PROD-227,Fiction Novel,Books,Scholastic,36.07,8,0.0,288.56,173.01,115.55,In-Store,South,Hyderabad,STORE-3,SP-101
ORD-10564,2024-03-07,Completed,CUST-1085,Loyalty Member,PROD-185,Laptop,Electronics,Sony,1266.68,2,0.05,2406.69,1659.86,746.83,Online,West,Delhi,STORE-11,SP-120
ORD-10565,2024-07-29,Completed,CUST-1054,Wholesale,PROD-265,Dress,Clothing,Adidas,188.18,7,0.2,1053.81,506.04,547.77,Online,North,Kolkata,STORE-11,SP-100
ORD-10566,2024-02-03,Completed,CUST-1210,Wholesale,PROD-492,Sneakers,Clothing,Adidas,31.88,5,0.15,135.49,62.46,73.03,Mobile App,West,Delhi,STORE-18,SP-150
ORD-10567,2024-08-05,Completed,CUST-1246,Retail,PROD-271,Jacket,Clothing,Nike,127.98,7,0.0,895.86,477.5,418.36,Online,Central,Ahmedabad,STORE-13,SP-132
ORD-10568,2024-10-17,Completed,CUST-1158,Retail,PROD-477,Dress,Clothing,Levi's,146.83,1,0.05,139.49,63.51,75.98,In-Store,South,Delhi,STORE-2,SP-108
ORD-10569,2024-01-19,Cancelled,CUST-1227,Loyalty Member,PROD-268,Running Shoes,Sports,Puma,58.23,4,0.0,232.92,118.68,114.24,Online,East,Pune,STORE-2,SP-133
ORD-10570,2024-02-29,Cancelled,CUST-1027,Loyalty Member,PROD-227,Blender,Home & Kitchen,Bosch,343.37,6,0.15,1751.19,894.09,857.1,Mobile App,South,Kolkata,STORE-17,SP-120
ORD-10571,2023-07-07,Completed,CUST-1104,Retail,PROD-146,Yoga Mat,Sports,Nike,262.91,2,0.05,499.53,231.3,268.23,Online,Central,Hyderabad,STORE-8,SP-132
ORD-10572,2023-03-22,Cancelled,CUST-1127,Wholesale,PROD-246,Cycling Helmet,Sports,Under Armour,61.79,4,0.05,234.8,130.55,104.25,Mobile App,West,Hyderabad,STORE-9,SP-150
ORD-10573,2024-05-07,Cancelled,CUST-1221,Retail,PROD-346,Headphones,Electronics,Dell,691.03,8,0.25,4146.18,2303.93,1842.25,Online,West,Kolkata,STORE-3,SP-148
ORD-10574,2023-11-04,Completed,CUST-1232,Wholesale,PROD-292,Biography,Books,HarperCollins,29.88,3,0.1,80.68,43.98,36.7,Mobile App,Central,Ahmedabad,STORE-3,SP-121
ORD-10575,2023-05-20,Completed,CUST-1251,Wholesale,PROD-312,Dumbbells,Sports,Puma,276.1,1,0.0,276.1,183.72,92.38,In-Store,East,Kolkata,STORE-16,SP-119
ORD-10576,2024-10-18,Completed,CUST-1099,Wholesale,PROD-230,Fiction Novel,Books,Scholastic,44.82,2,0.2,71.71,48.98,22.73,Mobile App,East,Ahmedabad,STORE-12,SP-144
ORD-10577,2023-03-01,Completed,CUST-1075,Wholesale,PROD-409,Cycling Helmet,Sports,Puma,84.07,1,0.15,71.46,43.43,28.03,In-Store,South,Chennai,STORE-8,SP-138
ORD-10578,2024-08-15,Completed,CUST-1265,Retail,PROD-316,T-Shirt,Clothing,Nike,158.77,7,0.2,889.11,557.04,332.07,Online,West,Chennai,STORE-10,SP-132
ORD-10579,2024-06-29,Completed,CUST-1073,Wholesale,PROD-483,Fitness Band,Sports,Under Armour,224.17,2,0.0,448.34,273.06,175.28,Online,West,Chennai,STORE-1,SP-110
ORD-10580,2024-05-18,Returned,CUST-1087,Retail,PROD-291,Laptop,Electronics,Samsung,1205.87,7,0.2,6752.87,4143.77,2609.1,Online,South,Hyderabad,STORE-16,SP-111
ORD-10581,2024-05-29,Completed,CUST-1098,Wholesale,PROD-309,Tablet,Electronics,LG,1258.68,3,0.05,3587.24,1667.15,1920.09,In-Store,Central,Delhi,STORE-6,SP-105
ORD-10582,2023-10-28,Returned,CUST-1248,Loyalty Member,PROD-489,Tablet,Electronics,Samsung,559.79,6,0.0,3358.74,2003.19,1355.55,Online,North,Mumbai,STORE-9,SP-148
ORD-10583,2023-01-08,Completed,CUST-1248,Wholesale,PROD-487,Fiction Novel,Books,Penguin,14.5,1,0.2,11.6,6.97,4.63,In-Store,Central,Kolkata,STORE-11,SP-123
ORD-10584,2024-11-29,Completed,CUST-1169,Retail,PROD-101,Air Fryer,Home & Kitchen,Bosch,378.17,7,0.2,2117.75,1276.37,841.38,In-Store,West,Bangalore,STORE-1,SP-138
ORD-10585,2023-05-06,Completed,CUST-1001,Loyalty Member,PROD-264,Cookbook,Books,HarperCollins,21.58,10,0.25,161.85,93.67,68.18,Online,East,Mumbai,STORE-11,SP-143
ORD-10586,2024-03-30,Returned,CUST-1051,Loyalty Member,PROD-297,Dress,Clothing,H&M,92.03,10,0.0,920.3,494.28,426.02,In-Store,Central,Hyderabad,STORE-5,SP-133
ORD-10587,2024-08-08,Cancelled,CUST-1239,Retail,PROD-328,Fiction Novel,Books,HarperCollins,27.41,2,0.1,49.34,32.47,16.87,Online,West,Hyderabad,STORE-8,SP-113
ORD-10588,2023-06-24,Completed,CUST-1196,Wholesale,PROD-212,Laptop,Electronics,Dell,1491.37,1,0.0,1491.37,1017.49,473.88,Mobile App,East,Ahmedabad,STORE-4,SP-142
ORD-10589,2023-05-20,Cancelled,CUST-1033,Loyalty Member,PROD-275,Science Textbook,Books,Penguin,40.8,6,0.05,232.56,158.83,73.73,In-Store,West,Kolkata,STORE-8,SP-114
ORD-10590,2023-09-23,Completed,CUST-1293,Wholesale,PROD-165,Headphones,Electronics,Samsung,344.8,6,0.05,1965.36,1250.27,715.09,In-Store,West,Mumbai,STORE-10,SP-103
ORD-10591,2024-08-27,Completed,CUST-1266,Loyalty Member,PROD-408,Self-Help Book,Books,Scholastic,49.09,6,0.15,250.36,162.58,87.78,Mobile App,South,Delhi,STORE-13,SP-100
ORD-10592,2024-07-05,Returned,CUST-1075,Loyalty Member,PROD-245,Running Shoes,Sports,Puma,247.6,5,0.05,1176.1,676.21,499.89,Online,North,Pune,STORE-10,SP-132
ORD-10593,2024-12-06,Returned,CUST-1030,Wholesale,PROD-178,Headphones,Electronics,LG,821.77,4,0.25,2465.31,1289.05,1176.26,Mobile App,South,Hyderabad,STORE-2,SP-149
ORD-10594,2023-07-03,Completed,CUST-1216,Loyalty Member,PROD-342,Cycling Helmet,Sports,Under Armour,295.55,3,0.0,886.65,520.45,366.2,In-Store,West,Kolkata,STORE-3,SP-133
ORD-10595,2023-10-17,Cancelled,CUST-1027,Loyalty Member,PROD-255,Coffee Maker,Home & Kitchen,Cuisinart,175.7,3,0.15,448.03,285.87,162.16,In-Store,South,Bangalore,STORE-15,SP-144
ORD-10596,2024-05-09,Cancelled,CUST-1052,Loyalty Member,PROD-175,Coffee Maker,Home & Kitchen,Bosch,110.71,4,0.0,442.84,239.38,203.46,In-Store,West,Bangalore,STORE-2,SP-106
ORD-10597,2023-12-31,Completed,CUST-1206,Retail,PROD-117,Dumbbells,Sports,Nike,48.44,9,0.15,370.57,221.73,148.84,Online,South,Kolkata,STORE-16,SP-119
ORD-10598,2024-12-05,Returned,CUST-1140,Loyalty Member,PROD-434,Self-Help Book,Books,Scholastic,39.91,2,0.25,59.86,39.88,19.98,In-Store,East,Mumbai,STORE-4,SP-107
ORD-10599,2023-03-26,Completed,CUST-1092,Wholesale,PROD-347,Tablet,Electronics,LG,492.42,10,0.25,3693.15,1914.64,1778.51,Mobile App,West,Chennai,STORE-19,SP-108
ORD-10600,2023-04-12,Cancelled,CUST-1271,Wholesale,PROD-132,Blender,Home & Kitchen,Cuisinart,98.41,1,0.2,78.73,46.37,32.36,Mobile App,Central,Delhi,STORE-7,SP-142
ORD-10601,2023-05-01,Completed,CUST-1294,Retail,PROD-434,Dress,Clothing,Adidas,20.96,8,0.15,142.53,68.52,74.01,Online,North,Chennai,STORE-2,SP-105
ORD-10602,2023-05-08,Completed,CUST-1127,Wholesale,PROD-123,Cookbook,Books,Random House,48.48,3,0.2,116.35,80.78,35.57,Mobile App,East,Ahmedabad,STORE-5,SP-136
ORD-10603,2024-05-17,Completed,CUST-1121,Retail,PROD-196,Toaster,Home & Kitchen,Instant Pot,254.28,9,0.05,2174.09,1352.25,821.84,Online,East,Hyderabad,STORE-5,SP-138
ORD-10604,2024-07-19,Completed,CUST-1133,Wholesale,PROD-432,Dress,Clothing,Zara,69.93,10,0.2,559.44,262.15,297.29,Online,West,Ahmedabad,STORE-3,SP-116
ORD-10605,2024-11-23,Cancelled,CUST-1261,Loyalty Member,PROD-183,Dumbbells,Sports,Decathlon,73.07,5,0.05,347.08,218.18,128.9,In-Store,South,Pune,STORE-14,SP-124
ORD-10606,2023-01-27,Returned,CUST-1033,Wholesale,PROD-427,Self-Help Book,Books,Penguin,17.16,9,0.0,154.44,95.91,58.53,Online,East,Pune,STORE-9,SP-109
ORD-10607,2023-08-20,Completed,CUST-1089,Loyalty Member,PROD-472,Blender,Home & Kitchen,Philips,169.55,4,0.2,542.56,373.25,169.31,In-Store,Central,Ahmedabad,STORE-4,SP-133
ORD-10608,2023-12-24,Returned,CUST-1092,Wholesale,PROD-479,Cookbook,Books,Macmillan,17.2,2,0.0,34.4,16.95,17.45,Mobile App,Central,Kolkata,STORE-16,SP-137
ORD-10609,2023-05-11,Completed,CUST-1027,Loyalty Member,PROD-427,Blender,Home & Kitchen,Cuisinart,293.89,3,0.0,881.67,480.25,401.42,In-Store,South,Kolkata,STORE-15,SP-111
ORD-10610,2024-03-25,Completed,CUST-1156,Wholesale,PROD-494,Vacuum Cleaner,Home & Kitchen,Cuisinart,136.12,7,0.05,905.2,476.4,428.8,In-Store,North,Delhi,STORE-3,SP-146
ORD-10611,2023-09-03,Completed,CUST-1217,Loyalty Member,PROD-360,Smartphone,Electronics,LG,274.63,5,0.25,1029.86,671.56,358.3,Mobile App,South,Ahmedabad,STORE-16,SP-132
ORD-10612,2024-12-02,Cancelled,CUST-1176,Retail,PROD-478,Fiction Novel,Books,Scholastic,5.63,4,0.0,22.52,14.15,8.37,Mobile App,Central,Mumbai,STORE-20,SP-128
ORD-10613,2023-06-22,Returned,CUST-1253,Wholesale,PROD-187,Self-Help Book,Books,HarperCollins,8.38,3,0.15,21.37,14.71,6.66,In-Store,North,Pune,STORE-8,SP-134
ORD-10614,2023-05-01,Cancelled,CUST-1201,Retail,PROD-256,Air Fryer,Home & Kitchen,Dyson,138.61,4,0.0,554.44,351.8,202.64,Mobile App,Central,Mumbai,STORE-15,SP-139
ORD-10615,2024-05-14,Completed,CUST-1179,Loyalty Member,PROD-195,Headphones,Electronics,Samsung,1000.19,6,0.1,5401.03,2908.31,2492.72,In-Store,East,Mumbai,STORE-4,SP-127
ORD-10616,2024-05-18,Returned,CUST-1003,Retail,PROD-493,T-Shirt,Clothing,Levi's,112.58,3,0.2,270.19,129.95,140.24,Mobile App,East,Hyderabad,STORE-16,SP-125
ORD-10617,2024-01-19,Returned,CUST-1224,Retail,PROD-171,Air Fryer,Home & Kitchen,Dyson,360.11,9,0.1,2916.89,1391.86,1525.03,In-Store,West,Mumbai,STORE-12,SP-145
ORD-10618,2023-07-23,Completed,CUST-1082,Loyalty Member,PROD-201,Smartphone,Electronics,Sony,252.33,7,0.2,1413.05,898.67,514.38,In-Store,East,Delhi,STORE-14,SP-131
ORD-10619,2024-07-17,Completed,CUST-1010,Retail,PROD-179,Dumbbells,Sports,Under Armour,229.06,7,0.2,1282.74,619.38,663.36,In-Store,Central,Mumbai,STORE-8,SP-103
ORD-10620,2024-11-25,Returned,CUST-1042,Wholesale,PROD-226,Vacuum Cleaner,Home & Kitchen,Cuisinart,302.85,7,0.25,1589.96,830.54,759.42,Mobile App,South,Bangalore,STORE-8,SP-117
ORD-10621,2023-04-28,Cancelled,CUST-1076,Retail,PROD-161,Coffee Maker,Home & Kitchen,Dyson,103.41,2,0.0,206.82,102.82,104.0,Online,West,Mumbai,STORE-9,SP-112
ORD-10622,2023-05-30,Completed,CUST-1118,Retail,PROD-272,Yoga Mat,Sports,Decathlon,71.9,1,0.2,57.52,31.74,25.78,In-Store,West,Mumbai,STORE-17,SP-127
ORD-10623,2024-10-21,Completed,CUST-1163,Retail,PROD-193,Headphones,Electronics,Samsung,550.02,5,0.15,2337.59,1467.76,869.83,Online,North,Mumbai,STORE-11,SP-113
ORD-10624,2023-10-20,Completed,CUST-1171,Wholesale,PROD-157,Running Shoes,Sports,Decathlon,43.72,3,0.1,118.04,81.1,36.94,Online,North,Bangalore,STORE-11,SP-123
ORD-10625,2024-01-06,Completed,CUST-1054,Retail,PROD-422,Biography,Books,Macmillan,21.72,5,0.05,103.17,61.5,41.67,Mobile App,Central,Delhi,STORE-2,SP-137
ORD-10626,2024-11-01,Returned,CUST-1103,Loyalty Member,PROD-469,Jeans,Clothing,H&M,186.59,2,0.15,317.2,166.65,150.55,Online,North,Bangalore,STORE-7,SP-126
ORD-10627,2024-07-17,Completed,CUST-1247,Wholesale,PROD-368,Toaster,Home & Kitchen,Instant Pot,361.12,8,0.0,2888.96,1957.88,931.08,Mobile App,North,Bangalore,STORE-20,SP-117
ORD-10628,2024-12-14,Returned,CUST-1253,Loyalty Member,PROD-372,Jacket,Clothing,Nike,192.04,1,0.05,182.44,115.88,66.56,Mobile App,North,Bangalore,STORE-15,SP-148
ORD-10629,2024-06-05,Completed,CUST-1292,Retail,PROD-403,Fitness Band,Sports,Reebok,129.24,5,0.05,613.89,304.5,309.39,Mobile App,North,Ahmedabad,STORE-17,SP-145
ORD-10630,2024-06-21,Completed,CUST-1273,Retail,PROD-249,Air Fryer,Home & Kitchen,Bosch,139.65,5,0.0,698.25,344.08,354.17,Online,South,Chennai,STORE-5,SP-117
ORD-10631,2023-02-22,Cancelled,CUST-1135,Loyalty Member,PROD-168,Jeans,Clothing,Levi's,40.91,6,0.15,208.64,110.82,97.82,In-Store,Central,Chennai,STORE-11,SP-103
ORD-10632,2024-10-02,Completed,CUST-1275,Loyalty Member,PROD-498,Headphones,Electronics,Apple,1149.62,5,0.0,5748.1,2954.51,2793.59,Mobile App,North,Kolkata,STORE-9,SP-140
ORD-10633,2024-10-11,Cancelled,CUST-1202,Retail,PROD-328,Biography,Books,HarperCollins,41.76,4,0.15,141.98,73.43,68.55,Online,West,Pune,STORE-5,SP-130
ORD-10634,2023-04-06,Completed,CUST-1144,Retail,PROD-258,Dumbbells,Sports,Reebok,67.73,3,0.05,193.03,114.35,78.68,Online,South,Kolkata,STORE-20,SP-112
ORD-10635,2023-03-13,Completed,CUST-1006,Loyalty Member,PROD-151,T-Shirt,Clothing,H&M,64.15,7,0.0,449.05,283.39,165.66,In-Store,West,Mumbai,STORE-4,SP-100
ORD-10636,2024-10-21,Cancelled,CUST-1006,Retail,PROD-154,Smartphone,Electronics,Apple,1201.15,5,0.0,6005.75,4111.83,1893.92,Mobile App,East,Delhi,STORE-7,SP-108
ORD-10637,2024-05-06,Cancelled,CUST-1136,Loyalty Member,PROD-378,Science Textbook,Books,HarperCollins,18.83,8,0.0,150.64,76.97,73.67,Online,North,Mumbai,STORE-4,SP-134
ORD-10638,2023-10-31,Returned,CUST-1075,Wholesale,PROD-435,Smartwatch,Electronics,Dell,384.39,4,0.0,1537.56,779.03,758.53,In-Store,South,Kolkata,STORE-4,SP-131
ORD-10639,2023-06-23,Completed,CUST-1060,Wholesale,PROD-143,Smartphone,Electronics,Samsung,1443.41,5,0.15,6134.49,2877.52,3256.97,Online,Central,Bangalore,STORE-6,SP-127
ORD-10640,2024-06-27,Completed,CUST-1178,Retail,PROD-238,Toaster,Home & Kitchen,Bosch,281.39,3,0.1,759.75,460.55,299.2,In-Store,East,Chennai,STORE-3,SP-150
ORD-10641,2023-01-03,Completed,CUST-1295,Wholesale,PROD-472,Jeans,Clothing,Zara,46.6,8,0.25,279.6,182.76,96.84,In-Store,South,Delhi,STORE-11,SP-108
ORD-10642,2023-07-06,Completed,CUST-1070,Loyalty Member,PROD-225,Running Shoes,Sports,Under Armour,155.85,8,0.2,997.44,598.9,398.54,In-Store,West,Ahmedabad,STORE-18,SP-134
ORD-10643,2024-05-19,Completed,CUST-1044,Retail,PROD-285,Biography,Books,HarperCollins,22.31,10,0.2,178.48,103.83,74.65,Online,South,Mumbai,STORE-12,SP-135
ORD-10644,2024-04-30,Completed,CUST-1282,Wholesale,PROD-224,T-Shirt,Clothing,Nike,184.05,6,0.0,1104.3,578.29,526.01,Online,South,Mumbai,STORE-5,SP-107
ORD-10645,2024-12-13,Completed,CUST-1297,Retail,PROD-344,Sneakers,Clothing,Nike,145.3,7,0.15,864.54,400.73,463.81,Mobile App,South,Mumbai,STORE-5,SP-123
ORD-10646,2023-05-25,Returned,CUST-1071,Loyalty Member,PROD-370,Smartphone,Electronics,Samsung,216.22,7,0.0,1513.54,970.72,542.82,Mobile App,East,Ahmedabad,STORE-14,SP-146
ORD-10647,2023-12-12,Completed,CUST-1257,Retail,PROD-105,Yoga Mat,Sports,Under Armour,46.71,1,0.0,46.71,28.07,18.64,In-Store,West,Ahmedabad,STORE-18,SP-145
ORD-10648,2023-09-22,Completed,CUST-1267,Wholesale,PROD-164,Biography,Books,Random House,36.92,7,0.0,258.44,133.86,124.58,Mobile App,South,Kolkata,STORE-20,SP-103
ORD-10649,2023-08-13,Returned,CUST-1194,Retail,PROD-127,Dumbbells,Sports,Decathlon,187.45,2,0.25,281.17,160.09,121.08,In-Store,West,Hyderabad,STORE-9,SP-106
ORD-10650,2023-04-17,Completed,CUST-1277,Retail,PROD-133,Headphones,Electronics,LG,1212.44,6,0.0,7274.64,3709.21,3565.43,Online,Central,Mumbai,STORE-10,SP-112
ORD-10651,2024-07-18,Returned,CUST-1023,Retail,PROD-261,T-Shirt,Clothing,Adidas,68.45,10,0.0,684.5,404.49,280.01,Online,East,Mumbai,STORE-12,SP-148
ORD-10652,2023-10-17,Completed,CUST-1169,Wholesale,PROD-479,Fitness Band,Sports,Puma,104.62,7,0.15,622.49,431.67,190.82,Mobile App,North,Bangalore,STORE-1,SP-137
ORD-10653,2024-01-27,Completed,CUST-1118,Retail,PROD-448,Fitness Band,Sports,Nike,97.68,3,0.25,219.78,103.23,116.55,Mobile App,South,Bangalore,STORE-17,SP-133
ORD-10654,2024-09-15,Returned,CUST-1020,Loyalty Member,PROD-496,Cookbook,Books,Scholastic,40.34,6,0.1,217.84,117.65,100.19,Mobile App,West,Hyderabad,STORE-7,SP-139
ORD-10655,2024-09-13,Completed,CUST-1158,Loyalty Member,PROD-500,Smartphone,Electronics,LG,1016.13,8,0.0,8129.04,5293.48,2835.56,Online,West,Delhi,STORE-15,SP-120
ORD-10656,2023-06-23,Completed,CUST-1235,Wholesale,PROD-342,Coffee Maker,Home & Kitchen,Philips,133.64,6,0.15,681.56,321.91,359.65,In-Store,West,Bangalore,STORE-4,SP-136
ORD-10657,2024-05-14,Cancelled,CUST-1160,Wholesale,PROD-142,Headphones,Electronics,Sony,721.22,10,0.0,7212.2,4040.32,3171.88,Mobile App,West,Ahmedabad,STORE-9,SP-143
ORD-10658,2023-02-13,Completed,CUST-1148,Wholesale,PROD-181,Fiction Novel,Books,HarperCollins,36.49,9,0.0,328.41,160.47,167.94,Mobile App,West,Delhi,STORE-8,SP-124
ORD-10659,2024-04-18,Completed,CUST-1055,Wholesale,PROD-493,Headphones,Electronics,Dell,809.04,9,0.25,5461.02,2606.43,2854.59,In-Store,South,Kolkata,STORE-11,SP-104
ORD-10660,2023-11-21,Completed,CUST-1279,Retail,PROD-340,Toaster,Home & Kitchen,Dyson,108.68,8,0.0,869.44,451.76,417.68,Online,South,Pune,STORE-19,SP-102
ORD-10661,2024-09-07,Completed,CUST-1216,Wholesale,PROD-229,Yoga Mat,Sports,Under Armour,240.02,8,0.05,1824.15,845.53,978.62,Mobile App,South,Delhi,STORE-5,SP-104
ORD-10662,2023-10-08,Completed,CUST-1094,Retail,PROD-147,Yoga Mat,Sports,Under Armour,264.03,8,0.2,1689.79,982.1,707.69,In-Store,East,Chennai,STORE-6,SP-112
ORD-10663,2023-12-24,Cancelled,CUST-1199,Retail,PROD-387,Cycling Helmet,Sports,Reebok,167.62,3,0.2,402.29,216.7,185.59,Mobile App,South,Delhi,STORE-19,SP-139
ORD-10664,2023-05-29,Completed,CUST-1058,Loyalty Member,PROD-308,Air Fryer,Home & Kitchen,Philips,85.69,8,0.0,685.52,394.08,291.44,In-Store,Central,Mumbai,STORE-15,SP-108
ORD-10665,2024-10-11,Completed,CUST-1193,Retail,PROD-278,Fitness Band,Sports,Nike,25.4,4,0.2,81.28,50.73,30.55,Online,South,Mumbai,STORE-12,SP-123
ORD-10666,2023-01-17,Returned,CUST-1211,Wholesale,PROD-280,Air Fryer,Home & Kitchen,Cuisinart,333.05,2,0.25,499.58,305.86,193.72,In-Store,Central,Kolkata,STORE-17,SP-148
ORD-10667,2023-12-10,Returned,CUST-1145,Loyalty Member,PROD-452,Smartphone,Electronics,Dell,756.9,3,0.0,2270.7,1329.93,940.77,Mobile App,West,Chennai,STORE-20,SP-106
ORD-10668,2023-03-31,Cancelled,CUST-1278,Retail,PROD-424,Laptop,Electronics,Samsung,1001.14,7,0.0,7007.98,4023.29,2984.69,In-Store,Central,Mumbai,STORE-10,SP-126
ORD-10669,2023-08-05,Completed,CUST-1237,Wholesale,PROD-430,Sneakers,Clothing,Levi's,88.59,4,0.25,265.77,182.75,83.02,Mobile App,West,Mumbai,STORE-12,SP-150
ORD-10670,2023-08-18,Returned,CUST-1123,Retail,PROD-312,Cookbook,Books,Random House,44.58,5,0.1,200.61,132.33,68.28,Online,North,Mumbai,STORE-5,SP-150
ORD-10671,2024-01-19,Returned,CUST-1098,Loyalty Member,PROD-429,Biography,Books,Random House,20.08,10,0.2,160.64,82.0,78.64,In-Store,North,Kolkata,STORE-5,SP-140
ORD-10672,2024-02-04,Completed,CUST-1258,Retail,PROD-423,Sneakers,Clothing,Zara,113.11,7,0.05,752.18,357.21,394.97,Mobile App,West,Chennai,STORE-18,SP-110
ORD-10673,2023-11-27,Cancelled,CUST-1040,Loyalty Member,PROD-295,T-Shirt,Clothing,Nike,24.62,1,0.0,24.62,11.25,13.37,Online,South,Ahmedabad,STORE-12,SP-111
ORD-10674,2023-09-03,Completed,CUST-1140,Retail,PROD-173,Jacket,Clothing,Adidas,116.38,4,0.2,372.42,239.32,133.1,Mobile App,North,Delhi,STORE-4,SP-129
ORD-10675,2024-09-02,Completed,CUST-1106,Wholesale,PROD-151,Laptop,Electronics,Apple,567.2,3,0.0,1701.6,798.64,902.96,In-Store,North,Kolkata,STORE-3,SP-131
ORD-10676,2024-10-02,Completed,CUST-1152,Retail,PROD-191,Smartphone,Electronics,Dell,687.83,6,0.25,3095.24,2018.52,1076.72,Mobile App,Central,Mumbai,STORE-4,SP-121
ORD-10677,2023-12-22,Completed,CUST-1015,Loyalty Member,PROD-111,Fitness Band,Sports,Decathlon,170.75,3,0.1,461.03,314.26,146.77,Mobile App,Central,Bangalore,STORE-7,SP-123
ORD-10678,2023-04-28,Returned,CUST-1102,Retail,PROD-278,T-Shirt,Clothing,Zara,44.94,2,0.0,89.88,46.46,43.42,Mobile App,Central,Chennai,STORE-15,SP-147
ORD-10679,2024-05-22,Completed,CUST-1201,Retail,PROD-398,Fitness Band,Sports,Reebok,277.87,5,0.0,1389.35,693.94,695.41,Mobile App,East,Bangalore,STORE-7,SP-146
ORD-10680,2024-05-14,Cancelled,CUST-1196,Wholesale,PROD-202,Cycling Helmet,Sports,Reebok,184.95,5,0.15,786.04,476.13,309.91,Mobile App,East,Pune,STORE-3,SP-128
ORD-10681,2023-06-21,Completed,CUST-1092,Wholesale,PROD-319,Smartwatch,Electronics,Sony,962.93,5,0.15,4092.45,2249.12,1843.33,Online,East,Hyderabad,STORE-3,SP-113
ORD-10682,2024-11-03,Completed,CUST-1168,Retail,PROD-338,Air Fryer,Home & Kitchen,Bosch,318.42,2,0.0,636.84,337.3,299.54,Mobile App,East,Hyderabad,STORE-18,SP-104
ORD-10683,2024-01-30,Completed,CUST-1293,Loyalty Member,PROD-315,Toaster,Home & Kitchen,Bosch,225.09,2,0.1,405.16,254.87,150.29,Mobile App,West,Pune,STORE-11,SP-112
ORD-10684,2023-07-21,Returned,CUST-1087,Loyalty Member,PROD-267,Tablet,Electronics,Dell,260.83,5,0.2,1043.32,500.6,542.72,Mobile App,West,Hyderabad,STORE-19,SP-101
ORD-10685,2023-10-19,Returned,CUST-1018,Loyalty Member,PROD-370,Smartwatch,Electronics,Samsung,1385.14,5,0.0,6925.7,4573.81,2351.89,Online,East,Mumbai,STORE-3,SP-130
